Tweet,Timestamp
"Thank you, Arizona! #Trump2016 #WesternTuesday #TrumpTrain pic.twitter.com/VMCzxrryG8",Mar 22
"Incompetent Hillary, despite the horrible attack in Brussels today, wants borders to be weak and open-and let the Muslims flow in.  No way!",Mar 22
"Lyin' Ted Cruz just used a picture of Melania from a G.Q. shoot in his ad. Be careful, Lyin' Ted, or I will spill the beans on your wife!",Mar 22
"Pres. Obama should leave the baseball game in Cuba immediately & get home to Washington- where a #POTUS, under a serious emergency belongs!",Mar 22
"Obama, and all others, have been so weak, and so politically correct, that terror groups are forming and getting stronger! Shame.",Mar 22
"#UtahCaucus message from @IvankaTrump! #UTCaucus #MakeAmericaGreatAgain #Trump2016 youtu.be/EcdGYvejQzI",Mar 22
"#ArizonaPrimary message from @IvankaTrump! #AZPrimary #MakeAmericaGreatAgain #Trump2016 youtu.be/Er8mxM5qFd4",Mar 22
"#VoteTrump video: facebook.com/DonaldTrump/vi… #AZPrimary #ArizonaPrimary #UtahCaucus #UTCaucus #AmericanSamoa pic.twitter.com/bKruyYHFma",Mar 22
"My heart & prayers go out to all of the victims of the terrible #Brussels tragedy. This madness must be stopped, and I will stop it.",Mar 22
"Watch this clip from earlier this year. Time & time again I have been right about terrorism. It’s time to get tough! instagram.com/p/BDQvbInGhWM/",Mar 22
"I have proven to be far more correct about terrorism than anybody- and it’s not even close. Hopefully AZ and UT will be voting for me today!",Mar 22
"#Arizona: We made it easy to find your polling location for today's primary! Simply visit DonaldJTrump.com/Arizona 🇺🇸 twitter.com/foxbusiness/st…",Mar 22
"MAKE AMERICA GREAT AGAIN!",Mar 22
"President Obama looks and sounds so ridiculous making his speech in Cuba, especially in the shadows of Brussels. He is being treated badly!",Mar 22
"Do you all remember how beautiful and safe a place Brussels was. Not anymore, it is from a different world! U.S. must be vigilant and smart!",Mar 22
"'@MyPresidentme: Here's Trump #AIPAC2016 in case anyone missed it. It is a must watch. youtube.com/watch?v=f3d0LO…'",Mar 22
"'@BarronG510: @realDonaldTrump The media is corrupt! We The People are fighting with you.'",Mar 20
"Wow, President Obama just landed in Cuba, a big deal, and Raul Castro wasn't even there to greet him. He greeted Pope and others. No respect",Mar 20
"Big Republican Dinner tonight at Mar-a-Lago in Palm Beach. I will be there!",Mar 20
"'@gamzorz:  @megynkelly Dont worry Trump, They are losing thousands of viewers and money. Roger Ailes will be telling Megyn to stop'",Mar 20
"So the highly overrated anchor, @megynkelly, is allowed to constantly say bad things about me on her show, but I can't fight back? Wrong!",Mar 20
"The protesters blocked a major highway yesterday, delaying entry to my RALLY in Arizona by hours, and the media blames my supporters!",Mar 20
"Why is it that the horrendous protesters, who scream, curse punch, shut down roads/doors during my RALLIES,  are never blamed by media? SAD!",Mar 20
"Will be interviewed on @ThisWeekABC this morning. Enjoy!",Mar 20
"'@GStephanopoulos: What’s @realDonaldTrump's strategy to secure the GOP nomination? I’ll talk to the Republican front-runner. @ThisWeekABC.'",Mar 20
"The rallies in Utah and Arizona were great! Tremendous crowds and spirit. Just returned but will be going back soon.",Mar 19
"'@jojo2foxy: TRUMP IS NOT AFRAID OF ANYTHING OR ANYONE - THAT'S THE PRESIDENT USA NEEDS TO UNITE US & KNOCK THE SOCKS OFF OUR ENEMIES!",Mar 19
"THANK YOU ARIZONA! Get out and #VoteTrump on Tuesday! #AZPrimary  #MakeAmericaGreatAgain #Trump2016 pic.twitter.com/5itxkQxrLF",Mar 19
"Thank you- Tucson, Arizona! A great afternoon with 6,000 supporters! #VoteTrump on Tuesday! #MakeAmericaGreatAgain pic.twitter.com/CTgYrLnAWV",Mar 19
".@AndreaTantaros- You are a true journalistic professional. I so agree with what you say. Keep up the great work! #MakeAmericaGreatAgain",Mar 19
".@jessebwatters- Watching your show from Arizona where we just had a big rally. It is fantastic- everybody loves it! #MakeAmericaGreatAgain",Mar 19
".@DiamondandSilk- Just watched you on #WattersWorld with a large group of people. Everybody loves you- two amazing people! #Trump2016",Mar 19
"THANK YOU ARIZONA! 20,000 amazing supporters! Get out and #VoteTrump on Tuesday. I love you! #MakeAmericaGreatAgain pic.twitter.com/pU5vB1pBO5",Mar 19
"Wow, @CNN ratings are up 75% because it's 'all Trump, all the time.' The networks are making a fortune off of me! MAKE AMERICA GREAT AGAIN!",Mar 19
"Great to be back in Arizona! #MakeAmericaGreatAgain #Trump2016 pic.twitter.com/uo287ZGvvQ",Mar 19
"If crazy @megynkelly didn't cover me so much on her terrible show, her ratings would totally tank. She is so average in so many ways!",Mar 19
"Crazy @megynkelly says I don't (won't) go on her show and she still gets good ratings. But almost all of her shows are negative hits on me!",Mar 19
"'@saneplanet: after tonight it is clear! Utah is #TrumpCountry  #Utah #Mormon #UtahPrimary #Utah4Trump twitter.com/USAforTrump201…'",Mar 19
"'@TeamTrumpAZ: Check out 'HANNITY EXCLUSIVE EVENT WITH TRUMP IN PHOENIX, AZ' eventbrite.com/e/hannity-excl… @Eventbrite'",Mar 19
"'@DonaldJTrumpJr: Honored to be in #Utah with retired General Robert C. Oaks. We are so thankful for his support and endorsement here in SLC",Mar 19
"'@Ma1973sk: Actually, no @FoxNews, @megynkelly has a sick obsession with Trump. Every day, every show, trashing, negative, hate.",Mar 19
"'@AshleyEdam: It's great to see supporters like you along the way...watching Americans come together the past 8 months #voteTrump",Mar 19
"'@grammy620: 1st time I heard #Trump I said 'wow'. I liked him! I then became a closet #Trump fan. Today? He's the ONLY 1 I will vote for!",Mar 19
"'@Veteran4Trump: Vets For A Strong America Endorses Donald Trump for president; 'We've Endorsed Him, We Believe In Him' #Trump2016",Mar 19
"'@WesleyRickard: Sheriff Joe Arpaio AZ Endorses Donald J Trump for President of the United States #AZ #UT  pic.twitter.com/4FzcTZIGqE'",Mar 19
"'@cmichaeld2004: Realistic Trump Poll Numbers translate to the 70 percentile range in a two-man race. Gee, what happened to that 30% ceiling",Mar 18
"'@ileanabarkus:  @nytdavidbrooks I totally agree! @nytdavidbrooks is strictly conceptual and theoretical and has NO COMMONSENSE!'",Mar 18
"Thank you- New York! I love you! #MakeAmericaGreatAgain #Trump2016 pic.twitter.com/wyjV9DgdQA",Mar 18
"Landing in Phoenix now. Tomorrow's events will be amazing! #Trump2016",Mar 18
"Reading @nytdavidbrooks of the NY Times is a total waste of time, he is a clown with no awareness of the world around him- dummy!",Mar 18
"While I have never met @nytdavidbrooks of the NY Times, I consider him one of the dumbest of all pundits- he has no sense of the real world!",Mar 18
"Heading to Phoneix. Will be arriving soon. Tomorrow a big day. Tremendous crowds expected! #Trump2016 #MakeAmericaGreatAgain",Mar 18
"Watching @loudobbsnews- fantastic show! Has very interesting take on Paul Ryan.",Mar 18
"Just leaving Salt Lake City, Utah- fantastic crowd with no interruptions.  Love Utah- will be back!",Mar 18
"Utah Speaker of the House announces endorsement of @realDonaldTrump. Says @DonaldJTrumpJr played a big role",Mar 18
"Why haven't they released the final Missouri victory for us yet? Could it be because Cruz's guy runs Missouri?",Mar 18
"I guess I have reached yet another 'ceiling'  - 49.7%, with four people. My highest Reuters poll yet! Thank you! pic.twitter.com/k5Ft585Arp",Mar 18
"Do you believe that Hillary Clinton now wants Obamacare for illegal immigrants? She should spend more time taking care of our great Vets!",Mar 18
"Everybody should boycott the @megynkelly show. Never worth watching. Always a hit on Trump! She is sick, & the most overrated person on tv.",Mar 18
"Thank you Arizona- I love you!  #MakeAmericaGreatAgain #Trump2016 pic.twitter.com/fTzaIvTX9b",Mar 18
"Join me tomorrow! #Trump2016 #MakeAmericaGreatAgain  TrumpTucson.Eventbrite.com",Mar 18
"Mitt Romney is a mixed up man who doesn't have a clue. No wonder he lost!",Mar 18
"Failed Presidential Candidate Mitt Romney was campaigning with John Kasich & Marco Rubio, and now he is endorsing Ted Cruz. 1/2",Mar 18
"Failed presidential candidate Mitt Romney, the man who 'choked' and let us all down, is now endorsing Lyin' Ted Cruz. This is good for me!",Mar 18
"Going to Salt Lake City, Utah, for a big rally. Lyin' Ted Cruz should not be allowed to win there - Mormons don't like LIARS! I beat Hillary",Mar 18
"Club for Growth letter- trying to extort $1,000,000.00 from me. Remember, I said- NO! pic.twitter.com/suIfdiMg0Q",Mar 18
"Club For Growth tried to extort $1,000,000 from me. When I said NO, they went hostile with negative ads. Disgraceful!",Mar 18
"With millions of dollars of negative and phony ads against me by the establishment, my numbers continue to go up. Can anyone explain this?",Mar 18
".@EWErickson got fired like a dog from RedState and now he is the one leading opposition against me.",Mar 18
"Senator @LindseyGrahamSC made horrible statements about @SenTedCruz – and then he endorsed him. No wonder nobody trusts politicians!",Mar 18
"Lyin' Ted Cruz lost all five races on Tuesday-and he was just given the jinx - a Lindsey Graham endorsement. Also backed Jeb. Lindsey got 0!",Mar 18
"Join us in Salt Lake City, Utah- tonight! #MakeAmericaGreatAgain #Trump2016 trumpsaltlakecity.eventbrite.com",Mar 18
"Hillary Clinton has been involved in corruption for most of her professional life!",Mar 17
"MAKE AMERICA GREAT AGAIN!",Mar 17
"Who should star in a reboot of Liar Liar- Hillary Clinton or Ted Cruz? Let me know. instagram.com/p/BDEHPEgmhRv/",Mar 17
"Highly overrated & crazy @megynkelly is always complaining about Trump and yet she devotes her shows to me. Focus on others Megyn!",Mar 17
"Looking like my 5 victories on Tuesday will be just as good as if I won Ohio. Two more days and Ohio was mine!",Mar 17
"See you in Arizona on Friday and Saturday. twitter.com/FoxBusiness/st…",Mar 17
"Please explain to the dummies at the @WSJ  Editorial Board that I love to debate and have won, according to Drudge etc., all 11 of them!",Mar 17
".@WSJ is bad at math. The good news is, nobody cares what they say in their editorials anymore, especially me!",Mar 17
".@WSJ Editorial says 'Clinton primary vote total is 8,646,551.Trump's is 7,533,692'-a knock. But she had only 3 opponents-I had 16.Apologize",Mar 17
"The reason lyin' Ted Cruz has lost so much of the evangelical vote is that they are very smart and just don't tolerate liars-a big problem!",Mar 17
"Crazy @megynkelly is now complaining that  @oreillyfactor did not defend her against me - yet her bad show is a total hit piece on me.Tough!",Mar 17
"Great news that @FoxNews has cancelled the additional debate. How many times can the same people ask the same question? I beat Cruz debating",Mar 17
"Crazy @megynkelly supposedly had lyin' Ted Cruz on her show last night. Ted is desperate and his lying is getting worse. Ted can't win!",Mar 17
"Stuart Stevens, the failed campaign manager of Mitt Romney's historic loss, is now telling the Republican Party what to do with Trump. Sad!",Mar 17
"I will be interviewed on The O'Reilly Factor this evening at 8 pm on the Fox News Channel. @oreillyfactor",Mar 16
"Thank you, Missouri! #Trump2016 pic.twitter.com/iOzGtcBbia",Mar 16
"Wow, just won Missouri!",Mar 16
"I can skate here ONLY b/c @realdonaldtrump fixed this rink after NYC gov’t spent $13M, but FAILED! Good for Trump! pic.twitter.com/BjKs0RQCNy",Mar 16
"I am making a big speech the night of the @FoxNews debate, but I wish everyone well. Yesterday was a big day for me with 5 wins!",Mar 16
"Thank you to the Governor of Florida, Rick Scott, for your endorsement. I greatly appreciate your support!",Mar 16
"In the last 2 weeks, I had $35M of negative ads against me in Florida & I won in a massive landslide.The establishment should save their $$!",Mar 16
"Yesterday was amazing—5 victories.  Lyin’ Ted Cruz had zero. Things are going very well!",Mar 16
"Is this what we want for a President? instagram.com/p/BDBS8bYGhWr/",Mar 16
".@RepTomMarino  Great job on television this morning. Glad to have you on my side!",Mar 16
"'@FoxBusiness: .@RepTomMarino: I think @realDonaldTrump can beat HillaryClinton. And I'm looking forward to Trump being president.",Mar 16
".@pastormarkburns You were great last night and we all very much appreciate it! Thank you!",Mar 16
"I will be interviewed on @foxandfriends at 8:30 A.M. ENJOY!",Mar 16
"Will be interviewed on @Morning_Joe at 7:40. ENJOY!",Mar 16
"Will be interviewed on @NewDay on @CNN at 7:15 A.M.",Mar 16
"Will be interviewed on @GMA at 7:00 A.M. Big wins last night!",Mar 16
"'@lucyric13835428: @realDonaldTrump @megynkelly  That's funny, I switched to other media too, can't stand her'",Mar 15
"'@MaryEH428: @RealBenCarson I thank God you are on board with @realDonaldTrump to help him and us #MakeAmericaGreatAgain Ty!!'",Mar 15
"Thank you Marco, I agree! pic.twitter.com/PTfFzFno9p",Mar 15
"I only wish my wonderful daughter Tiffany could have been with us at  Mar-a-Lago for our great election victory. She is a winner!",Mar 15
"Thank you Illinois! #SuperTuesday  #MakeAmericaGreatAgain #Trump2016 pic.twitter.com/vcfstc6Wnb",Mar 15
"Thank you, North Carolina! #Trump2016 #SuperTuesday   #MakeAmericaGreatAgain pic.twitter.com/hd4wtDonIB",Mar 15
"Watching other networks and local news. Really good night! Crazy @megynkelly is unwatchable.",Mar 15
"Thank you, Florida! #SuperTuesday  #MakeAmericaGreatAgain #Trump2016 pic.twitter.com/nzhnLQXrZg",Mar 15
"Thank you, Northern Mariana Islands!#SuperTuesday #Trump2016  #MakeAmericaGreatAgain pic.twitter.com/OoP4mls4lp",Mar 15
"Can't watch Crazy Megyn anymore. Talks about me at 43% but never mentions that there are four people in race. With two people, big & over!",Mar 15
"'@DumpFoxNews: @FoxNews @megynkelly  If media wasn't so biased against Trump, he would've won all of the delegates.",Mar 15
"'@SCNAK45: @megynkelly is trying so hard to bash @realDonaldTrump it's ridiculous' Don't worry, everyone is wise to Crazy Megyn!",Mar 15
"'@J_Styborski: @realDonaldTrump @gregens21 @BertShad @FoxNews @megynkelly Hayes is looking depressed as well. pic.twitter.com/wUJacOm32h'",Mar 15
"'@jsconlon11:  @BertShad @Foxnews @megynkelly I tried to give them a shot tonight, but they have the whole anti Trump cheerleading team.'",Mar 15
"'@gregens21:  @BertShad @FoxNews @megynkelly She's choking on the results! Call her justifiable Kelly. Justifying everything she says.'",Mar 15
"'@BertShad: Was going to watch @Foxnews for the primary results but saw @megynkelly - looks like #CNN tonight'",Mar 15
"Word is that, despite a record amount spent on negative and phony ads, I had a massive victory in Florida. Numbers out soon!",Mar 15
"A lot of complaints from people saying my name is not on the ballot in various places in Florida? Hope this is false.",Mar 15
"I will bring our jobs back to the U.S., and keep our companies from leaving. Nobody else can do it. Our economy will 'sing' again.",Mar 15
"In presidential voting so far, John Kasich is ZERO for 22. So why would he be a good candidate? Hillary would beat him, I will beat Hillary!",Mar 15
"Ohio is losing jobs to Mexico, now losing Ford (and many others). Kasich is weak on illegal immigration. We need strong borders now!",Mar 15
"Watching John Kasich being interviewed - acting so innocent and like such a nice guy. Remember him in second debate, until I put him down.",Mar 15
"Mathematically it is statistically impossible for Kasich to get to 1237 - he would need 112% of the remaining delegates to be the nominee!",Mar 15
"#VoteTrump #SuperTuesday ✅Florida ✅Illinois ✅Missouri ✅North Carolina ✅Ohio  #TrumpTrain  bit.ly/1prj4ZoVoteTru… pic.twitter.com/kxrn0ev4UF",Mar 15
"North Carolina lost 300,000 manufacturing jobs and Ohio lost 400,000 since 2000. Going to Mexico etc. NO MORE IF I WIN, WE WILL BRING BACK!",Mar 15
"Friends in #FL #OH #NC #IL & #MO we would be honored to have your #VOTE! #SuperTuesday #LetsDoThis #MakeAmericaGreatAgain #TrumpTrain 🚂💨💨💨🇺🇸",Mar 15
"Just in, big news- I have been declared the winner of the CNMI Rep Caucus with 72.8% of the vote! Thank you! #SuperTuesday #VoteTrump",Mar 15
"Good morning Ohio! Some additional information from my daughter, @IvankaTrump! #VoteTrump #SuperTuesday youtu.be/JprnzR9KsVo",Mar 15
"Don't reward Mitt Romney, who let us all down in the last presidential race, by voting for Kasich (who voted for NAFTA, open borders etc.).",Mar 15
"Please remember, I am the ONLY candidate who is self-funding his campaign. Kasich, Rubio and Cruz are all bought and paid for by lobbyists!",Mar 15
"I will bring our jobs back to America, fix our military and take care of our vets, end Common Core and ObamaCare, protect 2nd A, build WALL",Mar 15
"Rubio is weak on illegal immigration, with the worst voting record in the U.S. Senate in many years. He will never MAKE AMERICA GREAT AGAIN!",Mar 14
"Kasich voted for NAFTA, a disaster for Ohio, and now wants the even worse TPP approved. Vote Trump and end this madness!",Mar 14
"'@mazzei48: @realDonaldTrump @BrazielCarol @FoxNews Listening to interview on replay of @A Savage Nation #GO DONALD TRUMP !!!!!' Thanks.",Mar 14
"'@wh: youtu.be/i6PtMGsaKno WOW people are so misinformed on DonaldTrump character! Watch this video! Hillary and Bernie don't come close",Mar 14
"'@realwwshelton: @loudobbsnews I believe that @realDonaldTrump will be the big winner tomorrow.'  Thank you!",Mar 14
"'@BrazielCarol: @FoxNews @realDonaldTrump Who started this mess, the protesters of course . And media made it worse.'",Mar 14
"Sadly, this kind of stuff even happened to Ronald Reagan. There is nothing nice about it! #MakeAmericaGreatAgain  pic.twitter.com/jC7cn1v18u",Mar 14
"THANK YOU - Youngstown, Ohio! I love you! Get out & #VoteTrump tomorrow. #Trump2016 pic.twitter.com/OReGiIS6TF",Mar 14
"Kasich has helped decimate the coal and steel industries in Ohio. I will bring them back! #MakeAmericaGreatAgain",Mar 14
"Gov Kasich voted for NAFTA, which devastated Ohio and is now pushing TPP hard- bad for American workers!",Mar 14
"Leaving the great people of North Carolina. Amazing event. Heading to Tampa now! #VoteTrump",Mar 14
"Look forward to being in Tampa this afternoon. Wonderful crowds. Thank you, Florida!",Mar 14
"We don't have a country- if we don't have borders. #VoteTrump  Video: facebook.com/DonaldTrump/vi… pic.twitter.com/oAXBvcKIsr",Mar 14
"Just received from @PeteRose_14.  Thank you Pete! #VoteTrump on  Tuesday Ohio! #Trump2016 #MakeAmericaGreatAgain pic.twitter.com/UvP03n7dQq",Mar 13
"LIVE Stream: Donald Trump about to speak in Boca Raton, FL. Protesters already before Trump speaks. #TrumpTrain   youtube.com/watch?v=PK_HFb…",Mar 13
"LYIN' TED pic.twitter.com/Q0qXDGCN1l",Mar 13
"The failing @nytimes is truly one of the worst newspapers. They knowingly write lies and never even call to fact check. Really bad people!",Mar 13
"Because Gov. Kasich cannot run in the state of Pennsylvania-he cannot win the nomination- & should not be allowed to compete in Ohio on Tue.",Mar 13
"Carly Fiorina- I agree! Ted Cruz is just another politician. All talk- no action! pic.twitter.com/08xkEBD8Be",Mar 13
"Thank you Kevin. With unification of the party, Republican wins will be massive!  sacbee.com/news/politics-…",Mar 13
"Gov.Kasich of Ohio just stated on a morning show that he doesn't watch politics or anything on television, he only watches the @GolfChannel",Mar 13
"Ohio Gov.Kasich voted for NAFTA, from which Ohio has never recovered. Now he wants TPP, which will be even worse. Ohio steel and coal dying!",Mar 13
"Bernie Sanders is lying when he says his disruptors aren't told to go to my events. Be careful Bernie, or my supporters will go to yours!",Mar 13
"'@alextrent4: It is repulsive that Trump was assaulted+politicians used that 2 further themselves+2 further victimize Trump! DISGUSTING!!'",Mar 13
"Wow, Kasich didn't qualify to run in the state of Pennsylvania, not enough signatures. Big problem!",Mar 12
"Trump says the chaos in Chicago was a planned attack. But Hillary insists it was a spontaneous reaction to an internet video.",Mar 12
"USSS did an excellent job stopping the maniac running to the stage. He has ties to ISIS. Should be in jail! amp.twimg.com/v/977860d3-6b1…?ssr=true",Mar 12
"Do the people of Ohio know that John Kasich is STRONGLY in favor of Common Core! In other words, education of your children from D.C. No way",Mar 12
"#EndCommonCore #Trump2016 Video: facebook.com/DonaldTrump/vi… pic.twitter.com/RAH45igqJI",Mar 12
"Just finished my second speech. 20K in Dayton & 25K in Cleveland- perfectly behaved crowd. Thanks- I love you, Ohio! pic.twitter.com/IDmwG5FQsw",Mar 12
"It is Clinton and Sanders people who disrupted my rally in Chicago - and then they say I must talk to my people. Phony politicians!",Mar 12
"The last person that Hillary or Bernie want to run against is Donald Trump --- and that is fact!",Mar 12
"We are asking law enforcement to check for dishonest early voting in Florida- on behalf of little Marco Rubio.  No way to run a country!",Mar 12
"Word is-early voting in FL is very dishonest. Little Marco, his State Chairman, & their minions are working overtime-trying to rig the vote.",Mar 12
"The rally in Cincinnati is ON. Media put out false reports that it was cancelled!  #MakeAmericaGreatAgain #Trump2016",Mar 12
"Thank you Dayton, Ohio! 20,000 supporters- largest in airport history! #MakeAmericaGreatAgain #Trump2016 pic.twitter.com/ry2p5qGcFt",Mar 12
"MAKE AMERICA GREAT AGAIN!",Mar 12
"On my way to Dayton, Ohio. Will be there soon!",Mar 12
"The rally in Cincinnati is ON. Media put out false reports that it was cancelled. Will be great - love you Ohio!",Mar 12
"Ohio had the biggest budget increase in the U.S. If it were not for striking oil, they would be bust! Governor Kasich in favor of TPP fraud!",Mar 12
"Absentee Governor Kasich voted for NAFTA and NAFTA devastated Ohio - a disaster from which it never recovered. Kasich is good for Mexico!",Mar 12
"The organized group of people, many of them thugs, who shut down our First Amendment rights in Chicago, have totally energized America!",Mar 12
"I just got off the phone with the great people of Guam! Thank you for your support! #VoteTrump today! #Trump2016",Mar 11
"Great news! Thank you Governor Ralph DLG Torres! #Trump2016  twitter.com/jmrhosborne/st…",Mar 11
"It means so much to me- receiving an endorsement from Phyllis Schlafly. A truly great woman & conservative. pic.twitter.com/11rEMu99qc",Mar 11
"Thank you St. Louis, Missouri!  #MakeAmericaGreatAgain #Trump2016 facebook.com/DonaldTrump/po… pic.twitter.com/MxVFHvHfS3",Mar 11
"Rumor has it that @politico is going out of business. Losing too much money. Great news! Likewise, dopey Mort Zuckerman's @NYDailyNews",Mar 11
"pic.twitter.com/ZQ0osiFEJQ",Mar 11
"Dr. Ben Carson- I concur.   'I believe in God who can change people- he can make any of us better.' @RealBenCarson",Mar 11
"Prob w/ all pundits saying last fall @realDonaldTrump had no chance is that shows media so out of touch w/ Americans",Mar 11
"Please read my full endorsement of @realDonaldTrump  for President of the United States: facebook.com/realbencarson/….",Mar 11
"I endorse @realDonaldTrump. It’s time to unite behind the candidate who will beat Hillary Clinton and return government to, 'We the People'",Mar 11
"Many people fight for change in DC. @realDonaldTrump is a leader with an outsider’s perspective & the vision, guts & energy to get it done.",Mar 11
"The Scrum: Video Emerges to Suggest WaPo Reporter Ben Terris Misidentifies Lewandowski in Fields Incident  Breitbart breitbart.com/big-government…",Mar 11
"Thank you! #GOPDebate pic.twitter.com/BuJ1YFkjvm",Mar 10
"'@JaredWyand: Let's be clear.. #NeverTrump is about 'Never someone we don't own' You either play into it & let them win or vote Trump.",Mar 10
"Thank you America! #Trump2016 #MakeAmericaGreatAgain pic.twitter.com/8B0J8Xt3dh",Mar 10
"Thank you Mark. #GOPDebate  twitter.com/markhalperin/s…",Mar 10
"'@adriparsonss: @The_Trump_Train @realDonaldTrump #Donald Trump is your man America. He is the best!! Vote for him!' Thank you!",Mar 10
"Wow, you are all correct about @FoxNews - totally biased and disgusting reporting.",Mar 10
"Another Dishonest Politician  #LightweightSenatorMarcoRubio pic.twitter.com/w7G5vJ511O",Mar 9
"Keep lightweight Marco and his friends out of the White House.  #MakeAmericaGreatAgain #Trump2016 pic.twitter.com/hNkkRx66Hc",Mar 9
"Phony Club For Growth tried to shake me down for one million dollars, & is now putting out nasty negative ads on me. They are total losers!",Mar 9
"Thank you Hawaii! #Trump2016",Mar 8
"This was a great evening- I would like to thank everyone for their wonderful support.",Mar 8
"LIVE Stream now: Donald Trump press conference #TrumpTrain #Trump2016 youtube.com/watch?v=SCaL8x…",Mar 8
"Thank you Michigan! #Trump2016",Mar 8
"Thank you Mississippi! #Trump2016",Mar 8
"Thank you! #Trump2016 pic.twitter.com/WvTkL8mMHY",Mar 8
"Thank you America! #Trump2016 usatoday.com/story/news/pol…",Mar 8
"Word is I am doing very well in Michigan and Mississippi! Wow, and with all that money spent against me! Will be going to Trump Jupiter now!",Mar 8
"I hear @NBCNews / @WSJ came out with another one of their phony polls. While I am leading, they are totally discredited after last S.C. poll",Mar 8
"Aloha Hawaii: We would be honored to have your vote! Find your caucus donaldjtrump.com/hawaii #TrumpWaikiki #Mahalo pic.twitter.com/ggTwDLbSG7",Mar 8
"The negative television commercials about me, paid for by the politicians bosses, are a total #Mediafraud. When you watch, remember!",Mar 8
"Hawaii: donaldjtrump.com/hawaii Idaho: donaldjtrump.com/idaho Mississippi: donaldjtrump.com/mississippi Michigan: donaldjtrump.com/michigan",Mar 8
"#VoteTrumpID! #Trump2016 youtu.be/Hf7xmPbEAqE",Mar 8
"#VoteTrumpHI! #Trump2016 youtu.be/RhNJLFaSRQQ",Mar 8
"#VoteTrumpMI! #Trump2016 youtu.be/s84xeuPxNiM",Mar 8
"#VoteTrumpMS! #Trump2016 youtu.be/ryL5ar3RkBc",Mar 8
"Mitt Romney had his chance and blew it. Lindsey Graham ran for president, got ZERO, and quit! Why are they now spokesmen against me? Sad!",Mar 8
"Remember, I am the only one who is self-funding my campaign. All of the other candidates are bought and paid for by special interests!",Mar 8
"Sun Sentinel says: Rubio lacks the experience, work ethic and gravitas needed to be president. HE HAS NOT EARNED YOUR VOTE!",Mar 8
"'@EricTrump: Wishing our father tremendous luck in Michigan, Mississippi, Idaho & Hawaii today! Amazing father! https://t.co/cYpx4eC9W @Q'",Mar 8
"MAKE AMERICA GREAT AGAIN!",Mar 8
"Thank you @EricTrump! twitter.com/erictrump/stat…",Mar 8
"Michigan, Mississippi, Idaho & Hawaii: Get out to VOTE and join the movement today! Video: facebook.com/DonaldTrump/vi… pic.twitter.com/ZDbarevYAc",Mar 8
"The Club for Growth is a very dishonest group. They represent conservative values terribly & are bad for America. thehill.com/blogs/ballot-b…",Mar 7
"People forget, it was Club for Growth that asked me for $1 million. I said no & they went negative. Extortion! bit.ly/1X8uN9v",Mar 7
"Ted Cruz Was For Welcoming Syrian Refugees Before He Was Against It huffingtonpost.com/entry/ted-cruz…",Mar 7
"I employ many people in Hawaii at my great hotel in Honolulu. I’ll be there very soon. Vote for me, Hawaii!",Mar 7
"Cruz came to Mississippi, there was nobody there, he left the state. I had a rally in Madison, MS with 10,000!  Thank you!",Mar 7
"I will be interviewed by @SeanHannity tonight at 10pm EST on @FoxNews! Enjoy!",Mar 7
"New ad concerning lightweight Senator Marco Rubio:  youtu.be/_pvirKqHy1g",Mar 7
"Thank you Idaho! I love your potatoes-  nobody grows them better. As  President, I will protect your market. pic.twitter.com/kqx8un1jnw",Mar 7
"Lightweight Senator Marco Rubio features Trump Univ. students in FL. attack ads- who submitted 'excellent' reviews. youtube.com/watch?v=QqfsbQ…",Mar 7
"'@justin_sellers: Setup is underway @realDonaldTrump rally in Madison. #MSPrimary pic.twitter.com/1HLgixbqia' Thank you!",Mar 7
"It was great being in Michigan. Remember, I am the only presidential candidate who will bring jobs back to the U.S.and protect car industry!",Mar 7
"Don't believe the millions of dollars of phony television ads by lightweight Rubio and the R establishment. Dishonest people!",Mar 7
"Leaving for North Carolina. Big crowd, will be fun!",Mar 7
"Congratulation to Adam Scott and all of the folks at Trump National Doral on producing a really great WGC Tournament. Amazing finish!",Mar 7
"I will be using Facebook and Twitter to expose dishonest lightweight Senator Marco Rubio. A record no-show in Senate, he is scamming Florida",Mar 7
"We cannot let the failing REPUBLICAN ESTABLISHMENT, who could not stop Obama (twice), ruin the MOVEMENT with millions of  $'s in false ads!",Mar 7
"Lindsey Graham is all over T.V., much like failed 47% candidate Mitt Romney. These nasty, angry, jealous  failures have ZERO credibility!",Mar 7
"Failed presidential candidate Lindsey Graham should respect me. I destroyed his run, brought him from 7% to 0% when he got out. Now nasty!",Mar 7
"How do you fight millions of dollars of fraudulent commercials pushing for crooked politicians? I will be using Facebook & Twitter. Watch!",Mar 6
"All of the phony T.V. commercials against me are bought and payed for by SPECIAL INTEREST GROUPS, the bandits that tell your pols what to do",Mar 6
"'@Janetlarose1: @realDonaldTrump @FaceTheNation @jdickerson WASHINGTON VERSUS TRUMP ❤ &TRUMPS SUPPORTERS ... #TRUMPDOG'",Mar 6
"'@ChadRowland3:  @jdickerson @FaceTheNation A solid interview and a fair one. Great job Mr. Trump. Keep up the good work. #TrumpTrain'",Mar 6
".@meetthepress and @chucktodd did a 1 hour hit job on me today – totally biased and mostly false. Dishonest media!",Mar 6
